State.Code,city,state,location
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
